JobDate,Employer,SOC,MinHrlySalary,Exp,Edu,NAICS3,SK
2022-05-27,General Dynamics,11-9199,36.54,5.0,16.0,336.0,"communication skills,planning,oral communication,problem solving,teamwork / collaboration,servicenow,servicenow,business process,knowledge management,agile development,troubleshooting,self-starter,itil,microsoft project,customer service,microsoft visio"
2022-06-07,Biolife Plasma Services,11-9161,34.62,3.0,16.0,325.0,"planning,communication skills,performance analysis,leadership,good manufacturing practices (gmp),leadership development,lifting ability,retail industry knowledge,team management,operations management,teamwork / collaboration,performance appraisals,customer service,mentoring,management training"
2022-11-18,Protech Systems,11-9141,33.65,5.0,12.0,333.0,"physical abilities,communication skills,verbal / oral communication,memoranda preparation,property management,problem solving,planning,product and equipment pricing information,detail-oriented,teamwork / collaboration,organizational skills,yardi software,invoice approval,microsoft office,microsoft outlook,payables,vendor performance monitoring,building effective relationships,construction management,customer service,record keeping"
2022-02-23,The Boeing Company,11-9199,62.5,15.0,16.0,336.0,"customer contact,knowledge management,program management,team management,vertical integration,change management,collective bargaining,enterprise software,communication skills"
2022-07-14,Stryker Medical,11-9199,51.59,7.0,16.0,339.0,"customer contact,user acceptance testing (uat),analytical skills,qc processes,data collection,project management,medical equipment industry knowledge,data engineering,microsoft power bi,tableau,key performance indicators (kpis),budgeting,statistical methods,database management,business intelligence reporting,teamwork / collaboration,detail-oriented,business intelligence,sql,quality assurance and control,key performance metrics,communication skills,information systems,problem solving,planning,data transformation"
2022-07-26,Northrop Grumman,11-9041,75.14,10.0,16.0,336.0,"problem solving,material requirement planning (mrp),sap,planning,verbal / oral communication,performance management,communication skills,process control,customer acquisition,budgeting,business development,financial management,manufacturing resource planning (mrp),scheduling,supply chain knowledge,supply chain management,employee engagement,writing,customer contact,project management,cost control,business management,mentoring"
2022-03-24,"Agilent Technologies, Inc.",11-2021,33.75,4.0,16.0,334.0,"product management,customer service,project management,supply chain management,supply chain knowledge,pipettes,customer experience improvement,key performance indicators (kpis),agilent,teamwork / collaboration,life sciences industry knowledge"
2022-07-25,Ventura Foods,11-9199,8.34,4.0,16.0,311.0,"communication skills,enterprise resource planning (erp),problem solving,planning,order management,leadership,accounting,organizational skills,teamwork / collaboration,invoice processing,supply chain management,onboarding,mainframe,customer service,crisis management"
2022-07-21,Danaher Corporation,11-1021,62.5,8.0,18.0,334.0,"microsoft active directory,business intelligence,teamwork / collaboration,energetic,authentication,sql,data modeling,extraction transformation and loading (etl),business modeling,microsoft power bi,data engineering,data warehousing,data science"
2022-04-17,The Boeing Company,11-9111,43.01,13.0,16.0,336.0,"nosql,pipeline (computing),bigquery,continuous deployment,devops,java,continuous integration (ci),lightweight directory access protocol (ldap),problem solving,physics,software development,planning,collective bargaining,system design,c++,communication skills,docker software,kubernetes,mysql,troubleshooting,atlassian bamboo,creativity,single sign on (sso),python"
2022-02-05,Honda,11-1021,17.79,2.0,0.0,336.0,"repair,writing,building effective relationships,operations management,scheduling,staff management,customer complaint resolution,administrative functions,key performance indicators (kpis),physical abilities,computer literacy,legal compliance"
2022-08-09,Architectural Precast Incorporated,11-9199,33.65,5.0,0.0,327.0,"project management,preparing proposals,planning"
2022-10-25,Shadybrook Estate Winery,11-3011,36.06,5.0,0.0,312.0,"preventive maintenance,physical abilities,staff management,teamwork / collaboration,carpentry,occupational health and safety,troubleshooting technical issues,welding,masonry,building codes,plumbing,self-starter,repair,troubleshooting,predictive / preventative maintenance"
2022-10-13,Air Liquide,11-3031,24.04,2.0,12.0,325.0,"expediting orders,costing,business management,product knowledge,written communication,creativity,sap,outside sales,store operations,communication skills,organizational skills,retail industry knowledge,inventory maintenance,creative problem solving,welding,inventory management,inventory control,inside sales"
2022-09-10,Toyota Motors,11-3121,20.19,5.0,12.0,336.0,"spreadsheets,file management,onboarding,word processing,adp payroll,communication skills,computer literacy,payroll processing,problem solving,planning,organizational skills,filing"
2022-01-27,Schwan Food,11-1021,31.25,5.0,16.0,311.0,"key performance indicators (kpis),repair,distribution management,customer contact,financial reporting,leadership,microsoft word,inventory control,post trip inspections,microsoft excel,onboarding,people management,scheduling,computer literacy,administrative functions,cost control"
2022-09-23,Northrop Grumman,11-9199,65.87,9.0,16.0,336.0,"cost control,proposal writing,strategic planning,program management,project management,supplier management,building effective relationships,customer service,stakeholder management,planning,workforce planning,scheduling,business planning,budgeting,product research"
2022-05-03,Upstate Niagara Cooperative,11-9199,33.65,1.0,12.0,311.0,"cost control,six sigma green belt,writing,warehouse management systems,food science,packaging,microsoft windows,barcode scanning,inventory control,continuous integration (ci),microsoft excel,six sigma black belt,quality assurance and control,six sigma,scheduling,teamwork / collaboration,purchasing,time management,computer literacy,employee relations,lean six sigma,inventory monitoring,production schedules"
2022-05-08,Uline Shipping Supplies,11-3011,24.04,3.0,12.0,322.0,"painting,fire protection,hvac,finish carpentry,carpentry,occupational health and safety,plumbing,repair,drywall,plumbing repairs"
2022-11-22,Cisco Systems Incorporated,11-2021,56.73,6.0,21.0,334.0,"marketing management,planning,marketing,sales,stakeholder management,communication skills,business planning,organizational skills,vaccination,display advertising,market strategy,advertising strategy,budgeting,business development,cisco,digital marketing,business-to-business,sales channels,content marketing,e-commerce,research"
