JobDate,Employer,SOC,MinHrlySalary,Exp,Edu,NAICS3,SK
2022-06-04,Textron,11-2031,29.33,15.0,16.0,336.0,"foreign military sales,procurement,catia,prioritizing tasks,mechanical design,data management,systems engineering,written communication,microsoft office,project management,configuration management,economics,microsoft outlook,air vehicle engineering,business administration,research,building effective relationships,customer service,microsoft project,presentation skills,international traffic in arms regulations (itar),planning,marketing communications,digital communications,communication skills,export administration regulations,microsoft powerpoint,manufacturing resource planning (mrp),scheduling,military sales,microsoft excel,lifecycle management,product lifecycle management (plm),strategic communications,organizational skills,product development,microsoft word,leadership,business development,strategic partnerships,structural design,budgeting,accounting,enovia"
2022-11-24,Lockheed Martin Corporation,11-3021,59.09,5.0,16.0,336.0,"scheduling,lifecycle management,leadership,team building,planning,project management,written communication,customer service,systems engineering"
2022-08-02,Cemex,11-1021,8.59,3.0,16.0,327.0,"verbal / oral communication,communication skills,employee training,planning,detail-oriented,operations management,scheduling,quality assurance and control,data management,troubleshooting"
2022-07-28,Ball Aerospace,11-9199,58.41,10.0,16.0,336.0,"threat analysis,building effective relationships,disaster recovery planning,government regulations,risk management framework,information systems,budgeting,nist sp 800-53,information assurance,administrative support,nist cybersecurity framework"
2022-10-06,T Edward Wines Limited,11-2022,33.17,3.0,16.0,312.0,"business administration,microsoft office,written communication,direct sales,customer service,sales administration,sales,communication skills,physical abilities,negotiation skills,prospective clients,customer complaint resolution,leadership,sales management,sales leadership,scheduling,organizational skills,detail-oriented"
2022-10-22,Hitachi America,11-2021,55.29,7.0,16.0,334.0,"business-to-business,marketing materials,market planning,enterprise sales,email marketing,account-based marketing,creativity,presentation skills,marketing strategy development,appointment setting,key performance indicators (kpis),marketo,market strategy,teamwork / collaboration,social media,salesforce,complex sales,communication skills,global marketing,third party advertising,client base retention,marketing,go-to-market strategy,hypertext markup language,email campaigns,marketing management"
2022-08-23,L3Harris,11-1021,86.54,6.0,14.0,334.0,"problem solving,planning,shipping and receiving,equipment efficiency,supervisory skills,budgeting,capital expenditures,organizational skills,detail-oriented,operations management,scheduling,procurement,refunds exchanges and adjustments"
2022-07-28,Pfizer,11-2022,36.06,4.0,12.0,325.0,"problem solving,clinical research,gastroenterology,peer review,promotional materials,sap,planning,gastrointestinal disorder,business strategy,communication skills,english,global marketing,time management,client base retention,stakeholder management,verbal / oral communication,product naming,hemophilia,sales,sarbanes-oxley (sox),pharmaceutical preparation,business process,customer checkout,ivig,strategic thinking,sales management,ulcerative colitis,negotiation skills,vaccines,contract review,allergies,clinical development,immunology,detail-oriented,multi-tasking,energetic,organizational skills,teamwork / collaboration,purchasing,contract management,market strategy,product availability,clinical experience,pharmaceutical industry knowledge,lifecycle management,building effective relationships,customer service,customer accounts,presentation skills,risk management,business acumen,contract implementation,economics,account management,corporate finance,microsoft office,project management,written communication,self-starter,biosimilars,creativity,research,group purchasing organization,inflammatory bowel disease (ibd) knowledge,allergist,meeting deadlines,home health,customer contact"
2022-07-20,Masco Corporation,11-9199,113.0,15.0,16.0,337.0,"communication skills,vendor relations,business strategy,planning,supply chain strategy,supply chain improvement,purchasing,teamwork / collaboration,inventory control,critical thinking,inventory management,leadership,logistics,demand forecasting,cost control,project management,data analysis,procedure development,systems integration,analytical skills,supply chain management,waste reduction,supply chain knowledge"
2022-04-14,Shaw Industries,11-9199,20.19,2.0,14.0,314.0,"communication skills,customer billing,microsoft word,multi-tasking,scheduling,microsoft excel,invoicing,project management,written communication"
2022-02-16,The Boeing Company,11-3131,45.74,5.0,16.0,336.0,"business acumen,succession planning,talent management,thought leadership,multi-tasking,teamwork / collaboration,business solutions,business strategy,communication skills,collective bargaining"
2022-04-06,Salix Pharmaceuticals Limited,11-2022,10.95,2.0,16.0,325.0,"managed care,pharmaceutical sales,teamwork / collaboration,sales meetings,business-to-business sales,sales,communication skills,description and demonstration of products,business-to-business,sales training,business acumen"
2022-07-30,Northrop Grumman,11-9199,43.17,8.0,16.0,336.0,"cost control,materials planning,defense federal acquisition regulations,supply chain knowledge,manufacturing resource planning (mrp),budgeting,material requirement planning (mrp),sap,enterprise resource planning (erp)"
2022-05-08,Northrop Grumman,11-3011,49.28,6.0,16.0,336.0,"facility operation,microsoft visio,microsoft project,microsoft office,communication skills,cooling towers,hvac,planning,space planning,problem solving,teamwork / collaboration,strategic recommendations,field surveys,microsoft excel,microsoft word,vaccines,budgeting"
2022-05-26,Fifco Usa,11-2021,10.0,2.0,16.0,312.0,"sales,brand performance analysis,trade marketing,planning,social media,data trending,scheduling,promotional campaigns,budgeting,brand experience,market planning,procurement,brand objective,presentation skills,brand planning,project management,new product development,creativity"
2022-11-27,Mitsubishi,11-3031,55.29,8.0,16.0,336.0,"customer service,management reporting,project management,data governance,meeting deadlines,analytical skills,data management,communication skills,time management,stakeholder management,business process,key performance indicators (kpis),risk reporting,product sales,market risk,securities,finance"
2022-11-30,Mitsubishi,11-1021,57.69,6.0,0.0,336.0,"microsoft office,written communication,microsoft outlook,risk management,writing,prioritizing tasks,troubleshooting,detail-oriented,financial services industry experience,organizational skills,teamwork / collaboration,microsoft excel,inventory maintenance,document management,microsoft word,adobe acrobat,communication skills,microsoft powerpoint,verbal / oral communication,business process monitor (bpm)"
2022-02-24,Vintage Brewing Company,11-9199,20.0,1.0,12.0,312.0,"employee training,communication skills,time management,sales,people management,inventory maintenance,organizational skills,detail-oriented,financial reporting,administrative functions,listening,teaching,cash control,writing"
